2020/7/14,10,7.97,9.990410959,10,5.962337662,0,13.90350877,0,0,5.972340426,3.992,3.966666667,7.94,0,6.922222222,6.84,9.961538462,15.93888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/15,10,7.908,9.960294118,9.785714286,5.954464286,0,13.88,0,0,5.948484848,3.9875,4.6,7.963333333,0,6.941176471,6.9,10,15.82941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/16,10,7.980769231,9.625,9.85,5.909803922,0,13.925,0,0,5.974358974,3.965957447,4.535294118,7.564705882,0,6.547058824,6.652941176,9.619607843,15.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/17,9.577272727,7.951851852,9.898765432,10,5.873809524,4.8,13.55090909,0,0,5.931818182,3.873333333,4.56,7.937931034,0,6.866666667,6.480952381,9.763636364,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/18,9.801851852,7.916326531,9.8375,9.45,5.779508197,4.864285714,13.625,0,0,4.86039604,4,4.417142857,7.88125,0,6.684210526,6.7375,9.691304348,15.58333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/19,9.886075949,7.8125,9.778431373,9.642857143,5.868181818,0,13.88190476,0,0,4.902702703,3.935294118,5.767857143,7.893846154,0,7,6.757142857,8.952631579,15.57222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/20,9.7,7.976666667,9.913253012,10,5.86969697,0,13.46666667,0,0,4.793913043,3.803333333,5.969230769,7.895833333,0,6.9125,6.85,8.878461538,15.07333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/21,6.85,7.913333333,9.926086957,9.833333333,6.898333333,6,13.55789474,0,25.4,4.968085106,3.954166667,5.56875,8,0,7,6.838461538,8.917948718,15.88235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/22,6.931578947,7.973076923,9.863043478,12,7.852631579,5.9,13.72,0,29.8,4.723076923,3.978723404,5.6,7.872972973,0,7,6.813333333,7.918556701,15.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/23,8.98,8,9.851724138,12,7.970833333,7.6,13.98,0,0,4.380869565,3.957142857,5.545,7.629411765,0,6.915384615,6.9,7.937142857,15.91666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/24,8.944444444,7.873076923,9.932727273,12,7.917391304,0,13.615,0,31.8,4.384931507,3.972222222,5.6,7.79375,0,7,6.754545455,7.92173913,15.87368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/25,8.911111111,7.934042553,9.787943262,11.82,7.895238095,7,13.75217391,0,0,4.773333333,4.92972973,5.431818182,7.883333333,0,6.633333333,6.838888889,7.877142857,15.06111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/26,8.918867925,7.955357143,9.843356643,12,7.824590164,7,13.8,0,31.6,5.857894737,4.938095238,5.876923077,8.969047619,0,6.885714286,6.539130435,7.918181818,15.73529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/27,8.95952381,7.866666667,11.82686567,14,7.926666667,6.936363636,13.83846154,0,31.51428571,5.947058824,4.846428571,5.864705882,9,0,0,6.79,8,11.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/28,8.95,7.875,11.79473684,12,7.206944444,6.96,13.78205128,0,0,5.931034483,4.968,5.96,8.641176471,0,7,6.78,7.967741935,11.94285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/29,8.937837838,7.911320755,11.642,14,7.896296296,0,13.87719298,0,0,5.975,4.737142857,5.916666667,8.884848485,0,7,6.9,7.8275,11.97931034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/30,8.9,7.904,11.78823529,14,7.920930233,0,13.85277778,0,0,5.741025641,4.725,5.886363636,8.9125,0,0,6.736363636,7.894444444,11.79583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/31,9,8,12,14,8,8,14,0,0,7,5,6,9,0,7,6.733333333,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/1,7.955263158,7.916666667,11.95058824,14,7.933333333,8,13.82753623,0,0,6,6.6775,5.916,7.96969697,0,10,6.81,7.944444444,10.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/2,8.925925926,7.79245283,12,14,8,9,14,18,31.8,6,8,6,7,19.8,7,6.854545455,8,10.7755102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/3,9,8,12,14,8,7.625,14,18,31.8,6,6,6,7,19.8,10,6.9,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/4,9,8,12,14,9,8,14,0,31.8,6,5,6,8,19.8,10,6.877777778,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/5,9,8,12,12,9,8,14,18,31.8,6,5,6,8,19.8,10,6.844444444,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/6,9,7.727272727,12,12,9,7,14,0,31.8,5.333333333,4.764705882,0,8,19.8,10,6.869230769,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/7,9,8,12,12,9,6.875,14,16.66666667,31.8,5.928571429,5,6,4,19.8,0,6.814285714,8,11,10,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/8,7,8,12,12,9,7,14,18,31.8,5,5,6,4,19.8,0,6.788888889,8,11,10,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/9,7,8,10,12,9,6,14,18,31.8,5,5,6,4,19.8,0,6.871428571,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/10,8,8,10,12,9,6.266666667,14.54411765,0,31.8,5,5,6,4,21.8,0,6.9,8,10,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/11,7.657894737,7.025641026,10,12,9,6,14,0,31.8,5,4,7,4,19.57142857,6,6.9,8,10,0,0,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/12,6.736842105,7.421875,10,12,9,0,14,0,31.8,5,4,5,8,21.8,0,6.9,8,10,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/13,7,7.333333333,10,12,9,5.6,13,0,31.8,4.6,4,5,8,0,6,6.822222222,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/14,7,7.230769231,10,12,9,5,13,0,31.8,4.6,4,5,8,21.8,6,6.845454545,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/15,7,8,10,12,9,5,13,0,31.8,4.6,3.6,6,8,21.8,0,6.9,8,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/16,8,8,10,14,9,5,12.78795181,0,31.8,4.6,3.6,6,8,0,0,6.9,8,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/17,8,8,8,14,9,5,13,0,31.8,4.374358974,3.6,6,8,0,0,6.9,8,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/18,8,8,8,12,8,5,12,0,31.8,4,3.6,6,9,0,0,6.9,8,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/19,10,8,8,12,8,5,10,0,31.8,4,3.6,6,9,0,0,6.9,8,8.8,0,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/20,10,8,8,12,8,5,10,0,29.8,4,4,7,9,0,0,6.9,9,8.8,0,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/21,10,7.230769231,8,12,8,5,12,0,29.8,4,4,7,10,0,0,6.9,8,8.8,0,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/22,9.527777778,8,8,0,8,5,12,0,29.8,4,4,7,12,0,6,6.9,8,8.8,0,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/23,9.865957447,7.6,9,12,8,5,13,0,29.8,4,4,7,12,0,0,6.9,8,8.8,0,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/24,10,8,8,12,9,5,13,0,29.8,4,4,7,10,0,7,6.9,8,8.8,0,7.9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/25,10,8,8,12,9,5.6,13,0,29.8,4,4.888888889,7,10,0,0,6.9,8,8.8,0,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/26,10,8,8,12,8.527272727,6,12.27559055,0,29.8,4,7,7,10,0,0,6.9,8,8.8,0,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/27,10,8,8,12,9,6,10.78145695,0,33.8,4,8,8,13,0,0,6.9,8,10,0,7.9,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/28,10,8,8,12,9,6,12,0,33.8,4,0,8,13,0,0,6.9,8,10,0,7.9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/29,10,8,8,0,9,6,12,0,33.8,4,8,8,13,0,0,6.9,8,8,0,7.9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/30,9.631578947,0,8,12,9,6,12,0,33.8,4,6,8,13,0,0,6.9,8,8,0,7.9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/31,10,8,8,12,9,6,12,0,33.8,4,6,8,12,0,8,6.9,9,8,0,7.9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/1,10,8,8,12,9,6,12,0,33.8,4,5.117647059,8,13,0,0,6.9,9,8,0,7.9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/2,10,9,8,12,9,5,12,0,33.8,4,6,8,13,0,6,6.9,9,8,0,7.9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/3,9.6,8.612903226,8.6,12,9,4.6,12,0,0,3.857142857,6,8,14,0,0,6.9,9,8,0,7.9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/4,9.6,9,8.6,12,9,4.6,12,0,0,4,6,8,12,0,0,6.9,9,8,0,7.9,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/5,9.325,8.5,8.6,12,9,3.6,12,0,0,4,6,8,12,0,8,6.9,10,7.6,0,7.9,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/6,9.6,8.859649123,9,12,10,4.6,12,0,0,4,6,8,12,0,8,6.9,10,7.553846154,0,7.9,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/7,9.333333333,9,9,12,10,4.6,12,0,0,4,5.333333333,8,12,0,8,6.9,10,7.498305085,0,7.9,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/8,9.219047619,9,9,0,10,4.6,12,0,0,4,6,8,12,0,8,6.9,10,8,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/9,7.909090909,10,9,14,10,4.6,12,0,0,4,6,7,12,0,8,6.9,10,8,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/10,8,10,9,14,10,4.6,11.81034483,0,0,4,5,7,12,0,0,0,10,8,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/11,8,10,8,14,9,4.6,12,0,0,4,3.6,7,11.5,0,0,6.9,10,8,0,7.9,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/12,8,10,8,0,9,4.6,11,0,0,4,3.4,7,12,0,0,6.9,11,8,0,7.9,0,4,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/13,8,10,8,14,9,4.6,11,0,0,3.6,3.4,7,12,0,0,6.9,11,8,10,7.9,0,4,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/14,8,10,8,14,9,5.6,11,0,0,3.6,3.4,7,10,0,0,6.9,11,8,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/15,8,9.6,8,14,9,5.6,11,0,0,3.6,3.4,7,12,0,8,7.9,11,8,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/16,8,10,8,14,8.6,5.6,10.74074074,0,0,3.6,3.4,7,10,0,6,6.9,10,6.774193548,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/17,8,10,8,0,8.6,4.8,11,0,0,3.6,3.4,7,10,0,6,6.9,11,7,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/18,8,10,8,14,8.6,5,11,0,0,3.6,3.4,7,10,0,6,6.9,11,7,0,7.9,0,4,5,0,23.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/19,8,10,8,14,8.6,5,10.96637168,0,0,3.564705882,3.4,7,10,0,6,7.9,11,8,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/20,8,6,8,14,8,6,12,0,0,4,4,8,8,0,6,7.9,12,8,0,7.9,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/21,8,6,8,0,8,6,12,0,0,4,4,8,8,0,6,7.9,12,8,0,7.9,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/22,8,6,8,14,9,0,12,0,0,4,4,8,8,0,6,7.9,12,8,0,7.9,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/23,8,6,9,14,9,6,12,0,0,4,4,8,8,0,6,7.9,12,8,0,7.9,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/24,9,6,9.6,14,10,10,14,0,0,4,4,7,8,0,6,7.9,12,7.804347826,0,7.9,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/25,9,6,9.6,14,10,8,14,14,0,3.6,4,7,8,0,4,7.9,12,8,0,7.9,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/26,9,6,9.6,14,10,6,14,14,0,3.6,4,7,8,0,8,7.9,12,8,0,7.9,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/27,9,8,9.6,14,10,0,14,16,0,0,5,7,8,0,0,7.9,12,8,0,7.9,0,4,5,0,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/28,9,8,9.6,14,10,0,14,15.92592593,0,0,6,7,7,0,0,7.9,10,8,0,7.9,0,4,5,0,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/29,8.916666667,8,9.6,14,10,4,14,16,0,0,8,6,7,0,0,7.9,12,8,0,7.9,0,3.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/30,9,7.268292683,9.6,14,10,0,13.85185185,13.81818182,0,0,7,6,7,0,4,7.9,12,8,0,7.9,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/1,9,7.592592593,9.6,12,10,0,13.8358209,14,0,0,6,6,7,0,0,7.9,10,8,0,7.9,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/2,9,6,9.6,12,10,0,13.83838384,12,0,0,6,5.6,6,0,4,7.9,10,8,0,7.9,0,4.6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/3,9,6,9.6,14,10,0,14,12,0,0,0,5.6,6,0,0,8.8,12,8,0,7.9,0,4.6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/4,9,6,8,12,10,0,14,12,0,0,0,5.6,6,0,0,8.8,12,8,0,7.9,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/5,9,6,8,12,10,0,13.57647059,12,0,0,0,8,6,0,0,7.8,12,8,0,7.9,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/6,10,6,10,12,12,0,14,12,0,0,0,8,6,0,0,8.8,12,8,0,7.9,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/7,10,6,10,12,12,0,13.60606061,12,0,0,0,8,6.6,0,0,8.8,12,7.975903614,0,7.9,0,4.9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/8,10,6,10,12,12,0,14,12,0,0,0,8,7,0,0,8.8,12,8,0,7.9,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/9,11,6,11,12,10,0,14,12,0,0,0,8,7,0,4,8.8,12,7.84,0,7.9,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/10,11,6,11,12,10,0,14,12,0,0,0,8,7,0,4,8.8,12,8,0,7.9,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/11,11,6.555555556,11,12,10,0,14,12,0,0,0,8,7,0,0,7.8,12,8,0,7.9,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/12,10,7,8,12,8,0,14,10,0,0,0,8,8,0,0,7.8,12,7.6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/13,9,7,8,12,8,0,14,9.617021277,0,3.6,0,8,7,0,0,7.8,12,7.858823529,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/14,9,7,8,0,8,0,12,10,0,0,0,8,7,0,0,7.8,12,8,0,7.9,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/15,8,7,8,0,8,0,9.2,10,0,0,0,8,6,0,0,7.8,14,7.784615385,0,7.9,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/16,8,7,8,0,8,0,9.848214286,10,0,0,0,8,6,0,0,7.8,14,7.802469136,0,7.9,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/17,8,5,8,0,8,0,10,10,0,0,0,8,6,0,0,5.8,14,7.940298507,0,7.9,0,6,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/18,8,5,8,0,8,0,10,10,0,0,0,8,6,0,0,5.8,14,7.901639344,0,7.9,0,6,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
