2020/7/13,0,6.92,2.17,6.25,4.92,4.25,2.1,3.75,5.5,5.42,2.2,3.75,8.29,8.8,0,5.4,4.05,3.6,6.06,0,4.97,3.33,0,7.8,5.31,6.27,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/14,0,6.92,1.76,6,4.88,4.27,1.91,3.75,5.9,5.67,2.16,3.75,7.79,11.45,0,5.24,4,3.2,6.05,0,5,2.97,0,6.84,5.31,6.4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/15,0,6.91,1.77,5.7,4.91,4.26,1.52,3.75,6.36,5.69,2.49,4.22,7.76,11.9,0,5.24,4.03,3.2,6.07,0,5,2.87,0,7.06,5.31,6.38,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/16,0,6.8,1.76,5.67,4.47,4.26,1.4,3.75,7.5,5.66,2.46,4.25,7.74,12.51,0,5.26,4.07,3.2,6.05,0,5,2.82,0,7.58,5.31,6.24,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/17,3.26,6.8,1.76,5.67,4.4,4.27,1.4,3.75,7.58,5.14,2.45,4.74,7.72,12.96,0,5.42,4.08,3.2,6.03,0,5,3.22,0,7.56,5.31,6.24,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/18,3.22,6.8,1.76,5.38,4.37,4.35,1.4,3.75,8.3,5.14,2.55,5.02,7.75,13.74,0,5.45,4.08,2.83,6.05,0,5,3.21,0,6.72,5.31,6.12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/19,0,6.8,2.1,5.33,4.38,4.37,1.4,3.78,8.95,5.14,2.71,5.04,7.86,12.29,0,5.43,4.06,2.8,6.07,0,4.55,3.28,0,6.24,5.31,6.15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/20,0,6.8,2.18,5.33,4.38,4.37,1.56,3.83,8.71,5.14,2.71,5.05,7.86,12.44,0,5.44,4.07,2.8,6.08,0,4.22,3.38,0,6.25,5.31,6.21,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/21,3.37,6.66,2.17,5.33,4.33,4.29,1.8,3.75,8.7,5.14,3,5.05,7.77,12.55,0,5.51,4.07,2.8,6.1,0,4.64,3.37,20,6.3,5.31,5.28,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/22,3.5,6.54,2.17,4.57,4.2,4.3,1.8,3.75,8.8,4.73,3.04,5.04,7.75,11.26,0,5.52,4.07,2.8,5.97,0,5,3.37,20,6.32,5.31,5.07,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/23,4.26,6.15,2.6,4.19,4.36,4.26,2,4.27,11.96,4.77,3.46,5.33,8.26,11.43,0,6.49,4.05,2.8,5.63,0,5,4.77,0,6.3,4.77,5.11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/24,0,6.15,2.79,4.19,4.34,4.24,0,4.37,11.29,5.18,3.39,5.31,8.63,11.61,0,6.88,4.03,2.8,5.62,0,5.77,4.7,22,6.68,4.69,5.06,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/25,4.22,6.15,3.2,4.97,4.33,4.23,2,4.38,11.56,5.2,3.55,5.3,9.18,11.16,0,6.92,4.03,2.8,5.61,0,5.54,4.67,0,6.81,4.69,5.06,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/26,4.23,6.15,3.34,5,4.48,4.23,2,4.37,11.82,5.29,3.84,5.31,9.42,10.47,0,7.08,4.03,3.2,5.62,0,5,4.66,22,6.75,4.69,5.11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/27,4.23,6.15,3.43,5,4.52,0,2,4.38,11.29,5.81,4.16,5.33,9.44,10.52,0,6.65,4.04,3.6,5.63,0,5,4.65,22,6.72,4.69,5.1,0,7.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/28,4.28,6.15,3.44,5,4.55,4.26,2,4.38,11.26,5.72,4.2,5.36,9.44,10.42,0,6.39,4.05,3.6,5.65,0,5,4.49,0,6.67,4.69,4.83,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/29,0,6.15,3.43,5,4.53,4.31,2,4.69,11.08,5.57,4.19,5.35,9.43,10.33,0,6.39,4.08,3.6,5.66,0,5.17,4.47,0,6.5,4.69,4.72,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/30,0,6.15,3.52,5,4.51,0,2,4.69,11.07,5.57,4.12,5.32,9.42,11.51,0,7.11,4.07,3.6,5.44,0,5.28,4.53,0,6.74,4.69,5.09,0,7.4,8.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/31,4.38,6.15,3.65,5,4.51,4.25,2,4.69,11.54,5.57,4.03,5.3,9.42,11.57,0,7.22,4.04,3.6,5.42,0,5.28,4.64,0,6.92,4.69,5.12,0,7.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/1,4.78,6.15,3.64,4.99,4.52,4.72,2,4.69,12.62,4.81,4.03,5.33,9.43,12.29,0,7.23,4.02,3.68,5.41,0,5.28,5.07,0,6.81,4.69,4.99,0,7.6,8.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/2,5.48,6.33,4.35,4.97,4.43,5.74,2,4.69,12.68,4.53,3.71,5.34,9.42,10.2,10.66,7.23,4.04,3.72,5.43,11,5.28,5.33,22,6.24,4.69,4.22,0,7.51,8.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/3,5.61,7.7,3.99,4.97,4.4,5.48,2,4.69,12.21,3.83,3.61,5.4,8.94,10.15,10.54,7.23,4.12,3.61,5.47,11.05,5.28,5.13,22,6.11,4.69,5.21,0,7.31,9.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/4,4.21,8.08,2.97,4.69,4.55,4.2,2,5,0,4.49,3.22,5.36,8.76,10.3,0,6.86,4.07,3.6,5.51,11.02,4.65,4.83,22,6.23,4.69,5.18,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/5,4.21,8.08,2.97,5.46,4.56,4.2,2,5,13.81,4.72,3.07,5.38,8.63,0,10.28,6.85,4.09,3.6,5.46,11.02,5.95,4.81,22,6.35,4.69,5.21,0,7.2,12.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/6,4.26,7.61,2.97,5.02,4.53,4.2,2,5.16,14.12,4.98,3.03,5.35,8.56,10.3,0,6.46,4.06,3.6,5.36,11.02,5,4.8,22,5.14,4.69,5.2,0,7.2,12.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/7,4.02,7.24,2.97,4.69,4.59,0,2,5.31,12.72,3.74,3.17,5.38,8.59,12.37,10.28,6.33,4.1,3.6,5.17,11.02,5.04,4.77,22,4.98,4.69,5.26,0,7.2,0,5.3,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/8,3.85,6.92,2.97,4.73,4.54,0,2,5.31,11.87,2,3.38,5.38,8.68,0,10.45,6.41,4.11,3.6,5.15,11,5.04,4.56,22,5.08,4.69,5.52,0,7.2,0,5.3,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/9,3.92,6.92,2.9,4.46,4.53,0,2,5.31,11.36,2,3.45,5.34,10.18,0,10.48,6.48,4.05,3.3,5.13,10.96,5,4.4,22,5.13,4.69,5.52,0,7.13,12.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/10,4.21,6.92,2.58,4.38,4.53,0,2,5.31,0,2,2.62,5.34,10.8,12.51,0,6.52,4.06,3,5.25,10.96,5,4.49,22,5.05,4.69,5.53,0,6.6,0,0,0,8.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/11,4.11,6.92,2.57,4.37,4.93,3.81,1.96,5.31,0,2,2.45,5.34,10.01,12.51,0,5.73,4.06,3,5.27,10.99,5,4.27,22,5.02,4.69,5.48,0,6.6,7.84,0,0,8.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/12,0,6.92,2.57,4.38,4.82,0,1.9,5.31,11.74,2,4.42,5.34,9.2,8.52,0,5.73,4.05,3,5.37,10.99,4.97,4.52,22,5.2,4.69,5.52,0,6.6,7.5,0,0,8.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/13,3.81,6.92,2.58,4.37,4.78,3.2,1.9,5.32,11.73,2.09,2.87,5.36,8.94,7.39,0,5.71,4.06,3,5.46,0,4.72,5.12,22,5.31,4.69,5.51,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/14,2.84,6.15,1.78,4.37,4.8,2.83,1.9,5.31,11.68,6.54,2.66,5.36,8.52,8.35,0,5.35,4.07,2.6,5.46,13.09,4.58,4.46,22,5.04,3.75,5.54,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/15,2.81,5.78,1.81,4.37,4.95,0,1.9,5.31,11.84,6.52,3.63,5.15,8.52,8.41,0,5.23,4.06,2.6,5.45,13.14,4.44,4.64,22,5.3,3.75,5.54,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/16,2.65,5.77,1.81,4.91,4.99,0,1.9,5.31,11.61,6.4,3.54,5.2,8.69,8.54,0,5.08,4.08,2.6,5.51,0,4.44,4.65,22,5.14,3.48,5.52,0,5.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/17,2.81,5.46,1.78,5.33,4.95,0,2.16,5.31,8.69,6.29,3.5,5.14,8.32,8.58,0,9.36,4.06,2.42,5.45,0,4.57,4.54,22,3.66,3.44,5.5,0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/18,2.9,5.38,1.78,5.63,4.91,0,2.2,5.31,6.42,6.13,3.55,5.12,8.32,8.6,0,10.48,4.04,2.4,5.42,0,4.72,4.26,22,2.33,3.44,5.49,0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/19,2.86,5.38,1.79,5.48,4.91,0,2.2,5.29,6.4,6.16,3.92,4.89,7.9,7.76,0,7.37,4.03,2.4,5.42,0,4.67,4.26,22,4.79,3.61,5.5,0,5.8,0,0,4.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/20,2.65,5.38,2.06,5.1,4.81,0,2.3,4.85,6.44,7.07,4.3,4.91,7.7,6.09,0,6.28,4.06,2.4,5.46,0,4.44,4.4,22,5,3.71,5.53,0,5.8,0,0,4.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/21,2.65,5.39,2.21,5.93,5.15,0,2.4,4.85,6.42,7.07,4.67,4.89,7.48,6.03,0,5,4.07,2.4,5.46,0,4.44,4.44,22,5.06,3.75,5.58,0,5.8,0,0,4.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/22,2.75,5.38,2.2,5.82,5.04,3.22,2.41,4.93,6.41,6.99,5.09,4.09,7.28,6.01,0,0,4.03,2.4,5.42,0,4.44,4.43,22,5.1,3.75,6.08,0,5.88,0,0,4.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/23,2.85,5.38,2.18,5.69,4.97,0,2.4,5,6.3,6.97,5.73,5.63,7.85,0,0,5.44,4.09,2.4,5.6,0,4.44,4.42,22,4.62,3.87,6.06,0,5.94,0,0,4.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/24,2.24,5,1.89,5.66,4.93,3.71,2.8,5.49,6.43,6.6,4.65,4.04,8.27,6.74,0,5.49,4.06,2.4,5.65,0,4.44,5.1,22,5.01,2.81,6.03,0,5.77,0,0,4.22,0,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/25,3.36,4.83,3.74,5.3,4.97,0,2.78,5.63,5.58,6.79,4.62,4.98,8.08,6.89,0,5.58,4.27,1.6,5.68,0,4.44,5.54,22,4.34,2.98,6.2,0,5.77,0,0,4.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/26,3.96,4.73,3.8,5.62,4.93,0,2.79,5.21,5.14,7.07,5,5.48,8.49,6.99,0,5.64,4.27,2.4,5.66,0,4.44,5.44,22,4.18,2.31,6.02,0,5.75,0,0,4.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/27,3.13,4.86,4.24,5.54,4.96,0,2.8,5.59,5.35,7.1,5.11,5.51,8.41,6.93,0,5.64,4.1,1.16,6.51,0,4.44,5.2,22,5.54,2.99,6.08,0,5.8,0,0,4.27,0,4.69,5.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/28,3.21,4.85,0,5.65,4.92,0,2.8,5.85,6.02,7.75,5.25,4.48,8.49,7.16,0,5.67,4.05,1.73,6.66,0,4.44,5.29,22,3.38,2.9,6.11,0,5.8,0,0,4.36,0,0,5.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/29,2.51,4.73,4.13,5.77,5.79,0,2.78,5.94,5.3,7.57,5.28,5.21,8.53,7.16,0,0,4.04,2.4,6.78,0,4.44,5.29,22,5.33,3.45,5.99,0,5.41,0,0,4.29,0,0,5.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/30,2.86,4.76,3,5.94,0,0,2.8,5.7,5.46,7.85,5.24,5.76,8.13,7.33,0,5.68,4.03,2.4,6.83,0,4.41,5.29,22,5.14,3.78,6.21,0,5.14,0,0,4.34,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/31,2.86,5.34,2.61,5.57,5.8,4.7,2.76,5.52,4.89,10.14,5.06,5.71,7.04,7.33,0,5.68,4.03,2.4,6.82,0,4.38,5.29,22,5.12,3.77,6.39,0,5.57,0,0,4.35,0,0,5.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/1,2.84,5.63,2.61,5.62,5.78,0,2.6,5.98,4.66,10.22,5.41,5.81,7.54,6.9,0,5.67,4.02,2.2,6.82,0,4.58,5.5,21.99,5.11,3.67,6.8,0,5.8,0,0,4.35,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/2,2.86,5.57,2.47,4.88,5.82,3.47,2.6,5.1,4.39,10.43,5.76,5.87,7.43,6.91,0,5.68,4.02,2.16,7,0,4.4,5.35,22,5.13,3.75,6.78,0,5.8,0,0,4.34,0,0,5.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/3,2.82,5.19,2.61,4.6,5.88,0,2.6,5.63,4.63,10.13,5.68,6.87,6.95,7.16,0,5.66,4.04,2.61,7.14,0,4.61,5.12,0,5.31,3.63,6.78,0,5.69,0,0,4.22,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/4,1.94,5.26,2.61,5.36,5.81,0,2.61,5.91,4.98,10.56,5.5,4.5,6.86,6.89,0,5.03,4.03,2.4,6.85,0,4.72,4.87,0,5.51,3.63,7.54,0,5.72,0,0,4.26,0,2.6,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/5,2.42,5.33,2.61,4.98,5.76,4.26,2.6,5.76,4.75,10.89,5.27,5.56,7.08,7.87,0,5.04,4.04,2.4,6.88,0,4.56,4.89,0,5.45,3.4,8.78,0,5.23,0,0,4.26,0,2.6,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/6,1.82,5.09,2.27,5.31,5.75,3.37,2.61,5.79,4.91,10.65,4.93,5.54,7.49,8.18,0,5.04,4.06,2.4,7.05,0,4.4,4.79,0,5.26,3.54,7.4,0,5.2,0,0,4.13,0,2.6,4.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/7,2.41,4.43,2.63,5.31,5.76,3.23,2.61,5.94,4.82,9.32,5.18,5.55,7.4,8.17,0,5.11,4.06,2.4,7.06,0,4.39,4.83,0,5.14,3.63,7.28,0,5.2,0,0,3.96,0,2.6,4.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/8,2.38,4.85,2.59,5.31,5.91,3.26,2.61,5.49,4.15,9.22,5.22,4.94,7.6,8.59,0,0,4.06,2.17,7.05,0,4.9,5.16,0,4.22,3.62,7.58,0,5.2,0,0,0,0,2.6,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/9,2.39,4.84,2.59,5.31,5.74,3.25,2.61,4.43,4.85,9.32,5.22,4,7.65,0,0,5.37,4.05,2.4,7.07,0,5,5.49,0,0,3.62,7.38,0,5.6,0,0,0,0,2.6,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/10,2.4,4.27,2.61,4.73,5.74,0,2.6,5.63,5.08,8.93,4.78,5.57,7.96,8.68,0,5.37,3.95,2.4,7.31,0,5,6.18,0,5,3.62,7.4,0,5.6,0,0,0,0,2.6,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/11,2.47,5.18,1.55,5.31,5.79,0,2.6,4.93,5.09,8.5,4.64,4.9,7.4,9.99,0,5.14,3.7,1.98,7.62,0,4.86,6.22,0,5,3.5,7.9,4,5.49,0,0,3.98,0,2.21,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/12,2.65,4.8,1.8,4.96,5.37,0,2.61,5.41,6.14,8.41,4.42,5.13,7.78,13.66,0,0,3.7,1.86,7.96,0,4.72,6.16,0,3.92,3.61,7.45,0,5.6,0,0,3.95,0,1.11,3.75,6.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/13,2.64,4.69,2,5.19,5.34,0,2.52,5.65,6.53,7.94,3.88,5.4,7.29,13.64,0,5.21,3.77,2.4,8.07,0,4.72,6.29,0,4.82,3.44,7.36,0,5.6,0,5.13,4,0,2.09,3.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/14,3.22,5,2.01,4.69,5.33,0,2.26,5.31,6.7,6.91,3.12,5.38,7.07,9.19,0,5.37,3.86,2,7.96,0,4.72,5.37,0,2.08,3.4,7.91,0,5.6,0,0,0,0,2.2,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
