2020/7/10,12.777,11.507,13.582,2.575,28.278,7.069,27.932,0,0,17.277,19.284,15.025,15.789,0.835,2.378,14,21.339,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/11,22.47,12.673,20.063,1.464,48.585,8.534,36.721,0,0,14.35,23.588,34.252,34.025,6.603,2.98,16,36.705,7.464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/12,13.802,19.449,30.038,1.904,66.768,8.131,40.69,0,2.773,13.096,33.063,23.87,41.141,2.376,5.174,15,6.255,9.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/13,12.507,6.279,32.985,3.098,25.289,0,15.624,0,0,15.786,12.389,16.132,19.638,0,3.153,8,11.827,8.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/14,10.514,9.826,25.063,1.323,32.024,0,27.221,0,0,36.337,11.935,15.705,13.059,0,4.07,15,21.389,7.684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/15,15.176,10.688,23.584,1.816,43.618,0,18.8,0,0,15.602,14.196,14.629,13.849,0,5.904,12,19.574,8.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/16,13.959,11.277,25.015,2.887,44.285,0,23.379,0,0,15.77,18.904,10.003,7.693,0,7.31,11,19.027,8.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/17,8.591,10.726,27.073,2.918,35.251,6.807,25.149,0,0,16.789,13.243,7.97,15.891,0,5.16,11,11.549,7.809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/18,22.741,20.326,40.398,1.843,51.307,7.208,35.15,0,0,43.243,8.314,23.755,18.058,0,7.522,14,26.28,8.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/19,30.754,15.143,37.151,2.457,76.615,0,44.79,0,0,13.55,21.41,20.22,35.706,0,2.751,14,33.121,8.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/20,13.892,10.991,30.473,2.426,12.579,0,16.811,0,0,46.066,13.142,6.505,14.362,0,3.512,8,21.283,7.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/21,14.746,12.295,35.089,2.306,24.918,7.761,22.063,0,2.609,20.183,11.029,9.284,11.416,0,3.21,14,12.988,7.829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/22,14.116,9.399,30.681,2.521,15.854,3.895,27.233,0,1.134,38.136,21.383,16.543,17.583,0,4.859,15,34.669,7.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/23,12.32,10.388,20.035,2.314,17.281,4.5,17.907,0,0,45.051,13.645,12.706,19.791,0,5.275,10,10.339,8.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/24,13.722,10.802,21.268,2.228,20.215,0,18.533,0,1.226,29.818,17.563,3.656,20.743,0,1.82,11,7.431,8.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/25,14.813,17.775,50.545,1.895,31.348,5.676,28.771,0,0,15.949,16.003,14.914,12.684,0,2.565,18,12.295,8.529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/26,21.854,21.692,54.457,2.746,23.951,7.278,35.36,0,2.57,20.887,8.375,26.711,24.757,0,2.207,23,13.76,7.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/27,18.377,11.242,26.238,1.819,34.201,5.2,21.696,0,1.898,13.227,13.433,11.087,9.768,0,0,10,13.287,13.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/28,10.28,11.58,18.663,2.029,31.664,6.964,17.191,0,0,11.775,9.855,9.582,17.651,0,1.605,10,8.986,11.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/29,14.113,20.644,18.297,2.067,21.706,0,25.701,0,0,14.818,15.43,8.412,18.252,0,1.676,9,13.134,16.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/30,11.695,11.667,28.595,0.637,14.35,0,15.361,0,0,32.574,13.677,13.815,18.286,0,0,11,23.376,10.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/7/31,12.084,43.609,19.111,1.216,20,3.271,15.867,0,0,14.017,16.986,10.903,14.177,0,1.434,12,15.704,17.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/1,34.027,37.297,29.587,1.696,15.867,11.704,29.784,0,0,14.399,15.156,16.976,15.69,0,3.146,10,12.079,19.736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/2,21.77,46.236,22.288,1.28,24.955,7.237,27.125,6.237,0.864,15.019,14.726,14.451,25.3,3.793,6.037,11,11.218,54.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/3,12.754,8.511,13.315,1.917,36.056,8.029,22.77,5.856,0.902,44.662,17.678,21.005,16.565,3.244,1.616,12,8.646,12.736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/4,13.107,11.114,17.016,1.524,9.555,5.99,21.353,0,1.283,32.173,16.946,8.046,11.428,1.642,0.873,9,6.23,23.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/5,8.62,38.751,20.015,1.552,11.962,9.663,16.227,1.263,0.985,28.113,25.766,13.563,17.772,1.414,3.743,9,18.929,18.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/6,13.476,30.934,20.564,0.418,34.155,7.152,11.31,0,0.491,19.672,12.577,0,20.692,2.302,0.441,13,11.781,18.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/7,14.446,12.474,20.897,2.103,10.67,4.928,19.416,6.356,1.52,30.177,7.352,5.518,34.299,3.565,0,7,9.788,21.13,0.662,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/8,42.264,21.556,34.302,1.586,35.347,8.902,25.77,1.469,1.645,31.605,12.393,12.96,40.254,2.964,0,9,13.76,22.267,1.963,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/9,35.806,16.772,20.969,2.312,12.808,10.24,36.037,4.833,1.18,14.111,10.904,9.197,25.63,3.338,0,14,18.588,22.408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/10,12.456,22.181,24.445,1.62,30.025,13.423,28.181,0,0.616,12.609,9.816,8.546,24.399,2.344,0,11,11.481,23.61,0,0,4.837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/11,38.566,17.788,18.624,1.043,11.094,9.7,27.357,0,1.664,12.668,10.483,5.76,19.899,1.727,3.076,13,11.882,16.016,0,0,1.735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/12,31.04,15.439,27.011,0.718,26.84,0,26.143,0,1.038,13.694,11.962,10.585,13.66,1.211,0,9,16.493,22.016,0,0,3.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/13,14.345,25.285,17.69,1.135,23.087,8.675,23.005,0,1.773,11.77,22.219,9.378,13.735,0,2.257,9,14.251,16.416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/14,13.882,17.145,29.789,0.702,22.522,5.121,25.977,0,0.403,38.198,10.384,6.145,23.571,3.971,2.893,11,16.879,20.886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/15,11.651,16.804,42.174,1.403,34.728,10.02,9.16,0,1.849,12.293,9.13,8.932,24.802,4.105,0,11,11.655,22.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/16,24.443,12.458,14.431,1.51,50.786,6.106,32.071,0,0.937,14.193,9.329,11.122,14.376,0,0,13,17.973,22.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/17,11.204,11.655,47.839,1.516,13.454,9.419,24.231,0,1.073,51.062,9.75,6.391,20.339,0,0,5,13.371,13.327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/18,13.849,23.136,34.041,0.901,29.157,5.442,26.065,0,0.597,15.756,11.228,9.314,15.303,0,0,15,17.148,20.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/19,12.727,11.293,37.437,0.852,20.554,8.291,39.409,0,1.198,12.616,11.394,7.141,13.664,0,0,10,13.295,15.9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/20,14.262,36.769,29.877,1.269,23.769,8.514,36.802,0,0.806,13.896,10.778,9.887,20.103,0,0,11,6.872,20.891,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/21,33.883,16.873,15.854,1.227,34.656,8.336,26.791,0,0.58,12.239,9.422,11.592,10.844,0,0,10,14.639,22.791,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/22,31.614,18.033,31.245,0,40.661,8.212,29.167,0,1.78,14.353,9.574,4.873,14.206,0,8.699,15,15.62,21.992,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/23,40.567,11.961,31.328,1.127,28.008,6.385,40.565,0,1.175,12.208,17.869,7.824,20.956,0,0,9,15.187,25.755,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/24,31.723,8.873,28.15,1.202,18.497,4.958,20.983,0,0.889,14.677,8.193,6.333,12.245,0,8.455,9,13.031,18.214,0,2,0,9.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/25,17.641,8.986,27.859,1.904,7.228,8.962,24.418,0,1.46,12.466,18.358,5.015,11.879,0,0,11,10.201,16.698,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/26,16.816,8.612,35.816,1.093,21.384,7.676,58.757,0,1.226,49.081,8.828,6.807,14.982,0,0,12,9.929,16.631,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/27,25.568,7.082,33.578,1.845,15.723,7.073,72.452,0,1.186,11.583,9.935,10.778,6.84,0,0,6,11.819,14.24,0,3,0,9.783,0.426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/28,21.288,8.548,31.005,4.225,20.281,4.834,16.904,0,1.588,12.69,0,9.813,10.944,0,0,13,6.655,14.733,0,2,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/29,37.526,11.393,52.538,0,33.73,8.93,32.329,0,0.696,12.865,6.366,13.471,15.544,0,0,11,12.898,65.118,0,1,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/30,31.011,0,43.843,1.511,34.727,7.743,42.367,0,1.56,13.771,16.759,8.122,8.16,0,0,14,9.999,26.934,0,3,0,0,5.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/8/31,20.376,8.198,52.387,1.176,12.899,4.515,27.289,0,0.84,7.361,15.772,4.223,7.447,0,2.908,9,11.325,50.933,0,1,0,0,4.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/1,15.103,10.877,31.896,1.11,21.151,6.254,29.952,0,0.994,12.714,16.117,12.557,10.577,0,0,8,4.467,45.554,0,1,0,0,3.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/2,25.209,9.732,24.402,1.427,9.075,5.843,21.057,0,0.21,10.427,10.469,5.892,5.462,0,3.544,7,5.167,16.304,0,2,0,0,2.519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/3,11.881,13.361,23.558,1.294,6.56,5.328,18.804,0,0,29.485,9.198,6.63,4.673,0,0,7,5.427,14.702,0,2,0,0,2.869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/4,21.985,7.585,23.118,3.464,7.372,5.809,21.798,0,0,13.013,6.806,9.061,6.134,0,0,9,6.595,13.171,0,2,0,6.489,5.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/5,35.959,15.366,27.428,1.745,15.87,10.926,29.959,0,0,12.764,4.966,14.311,11.052,0,3.885,16,3.728,40.809,0,3,0,8.352,6.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/6,20.795,25.23,56.537,0.834,17.964,7.1,30.149,0,0,14.451,5.787,11.067,12.774,0,1.943,12,18.454,46.129,0,2,0,8.712,7.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/7,22.491,9.189,20.516,1.419,9.294,3.058,15.392,0,0,10.582,4.184,6.166,6.051,0,2.018,7,5.781,37.507,0,1,0,8.955,4.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/8,17.161,6.604,13.052,0,8.238,3.145,19.63,0,0,10,0.803,7.155,7.321,0,4.312,4,4.41,19.127,0,0,0,5.562,5.339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/9,16.726,3.919,22.562,0.858,6.376,6.442,18.17,0,0,9.122,6.137,4.828,2.622,0,4.51,2,3.477,11.303,0,0,0,7.791,3.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/10,16.195,5.693,11.118,0.78,6.705,4.499,48.941,0,0,4.95,10.846,6.822,7.347,0,0,0,4.828,13.712,0,0,0,8.356,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/11,6.491,6.118,41.772,0.644,6.971,5.089,9.841,0,0,10.882,6.734,14.515,3.824,0,0,3,5.55,12.72,0,4,0,8.093,3.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/12,16.544,10.352,22.96,0,23.418,6.551,30.741,0,0,9.451,11.185,8.096,8.448,0,0,9,9.764,16.957,0,3,0,7.185,4.398,13.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/13,13.224,11.837,47.847,1.052,12.428,6.311,28.722,0,0,13.459,9.526,7.536,17.145,0,0,5,15.404,16.165,1.522,3,0,17.789,4.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/14,12.922,5.403,38.641,1.144,5.392,6.918,49.456,0,0,6.429,13.463,2.736,9.903,0,0,4,8.126,16.217,0,0,0,8.467,3.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/15,22.009,7.053,21.041,4.871,7.205,4.678,18.473,0,0,7.064,8.609,5.145,3.7,0,1.779,1,6.34,14.348,0,0,0,9.649,4.398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/16,12.96,1.323,27.334,1.502,6.879,2.741,45.961,0,0,11.448,8.52,4.328,8.918,0,5,12,7.699,17.316,0,0,0,8.169,1.948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/17,22.976,6.167,17.259,0,6.549,5.338,18.781,0,0,6.312,7.487,3.997,10.834,0,1.823,1,6.914,17.437,0,0,0,9.175,8.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/18,28.499,7.218,10.181,1.259,6.063,4.078,15.21,0,0,5.754,8.107,4.899,5.874,0,2.392,6,7.632,10.13,0,2,0,8.268,3.032,0,0.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/19,35.746,17.101,27.521,1.095,8.486,4.798,57.07,0,0,15.534,13.963,12.595,12.93,0,1.472,6,8.015,38.336,0,0,0,8.417,4.881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/20,9.025,52.276,56.799,1.201,34.554,6.469,21.189,0,0,6.737,10.003,7.633,25.146,0,12.61,3,19.71,38.35,0,2,0,9.65,8.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/21,28.823,35.874,4.11,0,16.696,5.235,18.474,0,0,6.434,25.755,8.85,5.629,0,2.108,1,10.97,16.289,0,2,0,8.444,6.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/22,35.615,15.434,31.458,1.367,14.367,0,26.505,0,0,5.906,11.106,5.199,11.018,0,10.486,4,12.34,36.441,0,4,0,7.565,9.602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/23,22.611,12.856,28.981,1.346,7.016,5.636,18.153,0,0,5.228,11.183,3.033,10.726,0,1.806,7,7.932,17.283,0,5,0,8.166,8.756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/24,5.96,9.783,41.111,0.78,7.615,3.919,22.639,0,0,6.533,5.503,1.992,10.702,0,4.668,6,7.84,51.106,0,5,0,7.011,6.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/25,5.725,7.19,36.687,2.389,7.028,2.519,32.512,8.54,0,3.937,4.676,2.636,10.177,0,2.336,4,7.697,20.343,0,8,0,7.011,13.716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/26,14.41,11.137,47.512,2.905,13.552,3.512,52.138,8.928,0,6.926,7.691,9.34,12.308,0,1.003,9,4.734,62.839,0,8,0,7.99,11.869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/27,10.791,26.219,30.446,1.173,6.926,0,15.171,7.329,0,0,8.894,6.39,10.266,0,0,4,4.675,27.116,0,8,0,8.367,3.876,0,1.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/28,6.837,2.157,8.958,0.895,4.58,0,12.792,11.587,0,0,5.518,3.067,6.979,0,0,2,4.589,10.966,0,5,0,8.162,8.355,0,0.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/29,4.075,10.928,32.413,0.801,7.789,6.912,15.13,4.982,0,0,4.812,9.917,6.808,0,0,8,3.865,23.334,0,3,0,5.896,7.994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/9/30,10.28,17.949,29.74,1.21,6.937,0,40.032,8.646,0,0,4.816,6.872,8.971,0,7.993,9,5.492,35.629,0,7,0,7.614,10.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/1,8.565,32.852,43.121,1.795,16.56,0,66.058,17.921,0,0,10.871,6.488,14.987,0,0,10,9.509,53.561,0,7,0,18.817,11.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/2,15.682,10.968,28.147,3.546,12.642,0,46.429,28.799,0,0,12.529,8.764,18.716,0,9.401,6,11.323,18.385,0,13,0,5.262,11.282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/3,25.367,15.033,19.879,0.852,17.67,0,29.203,28.093,0,0,0,7.419,20.591,0,0,7,9.525,17.645,0,5,0,8.713,18.819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/4,15.103,4.616,31.357,0.844,13.972,0,20.193,27.109,0,0,0,8.403,19.766,0,0,15,6.677,18.41,0,10,0,7.739,15.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/5,27.219,5.82,49.638,3.08,12.586,0,39.814,8.273,0,0,0,9.237,11.69,0,0,6,10.645,76.672,0,11,0,6.936,10.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/6,6.957,7.058,30.877,0.543,11.554,0,19.649,28.11,0,0,0,2.445,19.484,0,0,6,7.705,25.241,0,9,0,4.015,5.477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/7,5.801,7.126,17.47,0.751,20.543,0,28.536,9.161,0,0,0,4.838,8.251,0,0,5,3.858,52.156,0,6,0,8.751,4.321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/8,8.289,10.47,26.538,1.386,5.845,0,19.808,9.215,0,0,0,8.785,7.091,0,0,6,7.523,30.566,0,3,0,6.868,13.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/10/9,6.97,5.57,12.515,0.651,15.975,0,37.091,9.076,0,0,0,4.586,12.208,0,2.564,8,8.966,50.825,0,1,0,6.305,3.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
